
LCD ID:5510
DATA,tick_ms,scene,lux,pv_ok,pv_v,pv_i,pv_p,home_ok,home_v,home_i,home_p,home_soc,load_ok,load_v,load_i,load_p,car_soc,s3_valid,s3_v,s3_soc,s3_hr,s3_spo2,s3_state,pvsrc,hsrc,rigid,led,fan,qi,hchg,cchg,v2h,ai_valid,ai_pv_p,ai_load_p,ai_home_soc,ai_raw_home_soc
CTP ID:9147
DATA,1800475,1,67.5,1,0.672,0.000,0.000,1,7.050,0.011,0.081,60.8,1,4.772,0.363,1.736,95,1,3.787,45.7,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1802454,1,67.5,1,0.673,0.000,0.000,1,7.051,0.011,0.081,60.8,1,4.772,0.363,1.735,95,1,3.787,45.7,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1804483,1,67.5,1,0.673,0.000,0.000,1,7.050,0.011,0.081,60.8,1,4.772,0.363,1.735,95,1,3.787,45.7,0,0,5,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1806462,1,67.5,1,0.673,0.000,0.000,1,7.048,0.011,0.081,60.8,1,4.772,0.363,1.736,95,1,3.787,45.7,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1808454,1,67.5,1,0.673,0.000,0.000,1,7.047,0.011,0.081,60.8,1,4.772,0.363,1.736,95,1,3.787,45.7,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1810483,1,67.5,1,0.673,0.000,0.000,1,7.048,0.011,0.081,60.8,1,4.772,0.363,1.737,95,1,3.787,45.7,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1812462,1,67.5,1,0.673,0.000,0.000,1,7.047,0.011,0.081,60.8,1,4.772,0.363,1.737,95,1,3.787,45.7,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1814492,1,67.5,1,0.673,0.000,0.000,1,7.047,0.011,0.081,60.8,1,4.771,0.363,1.737,95,1,3.786,45.7,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1816463,1,67.5,1,0.672,0.000,0.000,1,7.045,0.011,0.081,60.8,1,4.772,0.363,1.737,95,1,3.787,45.7,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1818446,1,67.5,1,0.673,0.000,0.000,1,7.046,0.011,0.081,60.8,1,4.772,0.363,1.737,95,1,3.786,45.7,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1820477,1,67.5,1,0.673,0.000,0.000,1,7.046,0.011,0.081,60.8,1,4.772,0.363,1.737,95,1,3.786,45.7,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1822456,1,67.5,1,0.674,0.000,0.000,1,7.044,0.011,0.081,60.8,1,4.772,0.363,1.737,95,1,3.787,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1824468,1,67.5,1,0.673,0.000,0.000,1,7.043,0.011,0.081,60.8,1,4.771,0.363,1.737,95,1,3.786,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1826456,1,67.5,1,0.673,0.000,0.000,1,7.043,0.011,0.081,60.8,1,4.771,0.363,1.737,95,1,3.786,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1828485,1,67.5,1,0.673,0.000,0.000,1,7.043,0.011,0.081,60.8,1,4.771,0.363,1.737,95,1,3.787,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1830473,1,67.5,1,0.673,0.000,0.000,1,7.044,0.011,0.081,60.8,1,4.771,0.363,1.737,95,1,3.786,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1832452,1,67.5,1,0.673,0.000,0.000,1,7.042,0.011,0.081,60.7,1,4.772,0.363,1.738,95,1,3.786,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1834481,1,67.5,1,0.673,0.000,0.000,1,7.041,0.011,0.081,60.7,1,4.772,0.363,1.738,95,1,3.786,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1836460,1,67.5,1,0.674,0.000,0.000,1,7.040,0.011,0.081,60.7,1,4.772,0.363,1.738,95,1,3.785,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1838489,1,67.5,1,0.674,0.000,0.000,1,7.039,0.011,0.081,60.7,1,4.772,0.363,1.738,95,1,3.786,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1840468,1,67.5,1,0.674,0.000,0.000,1,7.042,0.011,0.081,60.7,1,4.772,0.363,1.738,95,1,3.786,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1842447,1,67.5,1,0.673,0.000,0.000,1,7.039,0.011,0.081,60.7,1,4.772,0.363,1.738,95,1,3.786,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1844476,1,67.5,1,0.673,0.000,0.000,1,7.042,0.011,0.081,60.7,1,4.772,0.363,1.738,95,1,3.786,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1846455,1,67.5,1,0.674,0.000,0.000,1,7.039,0.011,0.081,60.7,1,4.772,0.363,1.738,95,1,3.787,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1848484,1,67.5,1,0.673,0.000,0.000,1,7.038,0.011,0.081,60.7,1,4.771,0.363,1.737,95,1,3.787,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1850463,1,67.5,1,0.673,0.000,0.000,1,7.036,0.011,0.081,60.7,1,4.771,0.363,1.737,95,1,3.786,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1852492,1,67.5,1,0.673,0.000,0.000,1,7.038,0.011,0.081,60.7,1,4.771,0.363,1.737,95,1,3.786,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1854471,1,67.5,1,0.673,0.000,0.000,1,7.037,0.011,0.081,60.7,1,4.772,0.363,1.737,95,1,3.786,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1856450,1,67.5,1,0.673,0.000,0.000,1,7.037,0.011,0.081,60.7,1,4.772,0.363,1.737,95,1,3.786,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1858479,1,67.5,1,0.673,0.000,0.000,1,7.034,0.011,0.081,60.7,1,4.772,0.363,1.737,95,1,3.787,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1860458,1,67.5,1,0.673,0.000,0.000,1,7.034,0.011,0.081,60.7,1,4.771,0.363,1.736,95,1,3.786,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1862487,1,67.5,1,0.673,0.000,0.000,1,7.032,0.011,0.081,60.7,1,4.770,0.363,1.735,95,1,3.786,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1864466,1,67.5,1,0.673,0.000,0.000,1,7.032,0.011,0.081,60.7,1,4.770,0.363,1.735,95,1,3.786,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1866445,1,67.5,1,0.673,0.000,0.000,1,7.033,0.011,0.081,60.7,1,4.771,0.363,1.736,95,1,3.786,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1868474,1,67.5,1,0.673,0.000,0.000,1,7.032,0.011,0.081,60.7,1,4.772,0.363,1.737,95,1,3.786,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1870453,1,67.5,1,0.674,0.000,0.000,1,7.033,0.011,0.081,60.7,1,4.773,0.363,1.738,95,1,3.786,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1872483,1,67.5,1,0.674,0.000,0.000,1,7.030,0.011,0.081,60.7,1,4.772,0.363,1.738,95,1,3.786,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1874463,1,67.5,1,0.674,0.000,0.000,1,7.031,0.011,0.081,60.7,1,4.772,0.363,1.738,95,1,3.786,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1876444,1,67.5,1,0.674,0.000,0.000,1,7.031,0.011,0.081,60.7,1,4.772,0.363,1.738,95,1,3.786,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1878474,1,67.5,1,0.674,0.000,0.000,1,7.030,0.011,0.081,60.7,1,4.772,0.363,1.738,95,1,3.786,45.3,0,0,5,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1880445,1,67.5,1,0.674,0.000,0.000,1,7.030,0.011,0.081,60.7,1,4.773,0.363,1.738,95,1,3.786,45.3,0,0,5,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1882474,1,67.5,1,0.674,0.000,0.000,1,7.028,0.011,0.081,60.7,1,4.773,0.363,1.738,95,1,3.785,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1884453,1,67.5,1,0.675,0.000,0.000,1,7.027,0.011,0.081,60.7,1,4.773,0.363,1.738,95,1,3.786,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1886483,1,67.5,1,0.675,0.000,0.000,1,7.029,0.011,0.081,60.7,1,4.773,0.363,1.738,95,1,3.785,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1888463,1,67.5,1,0.675,0.000,0.000,1,7.025,0.011,0.081,60.7,1,4.772,0.363,1.738,95,1,3.785,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1890444,1,67.5,1,0.675,0.000,0.000,1,7.027,0.011,0.081,60.7,1,4.773,0.363,1.738,95,1,3.786,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1892474,1,67.5,1,0.675,0.000,0.000,1,7.026,0.011,0.081,60.7,1,4.773,0.363,1.738,95,1,3.785,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1894452,1,67.5,1,0.675,0.000,0.000,1,7.027,0.011,0.081,60.7,1,4.773,0.363,1.738,95,1,3.785,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1896481,1,67.5,1,0.675,0.000,0.000,1,7.027,0.011,0.081,60.7,1,4.773,0.363,1.738,95,1,3.785,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1898460,1,67.5,1,0.675,0.000,0.000,1,7.025,0.011,0.081,60.7,1,4.772,0.363,1.738,95,1,3.785,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1900490,1,67.5,1,0.674,0.000,0.000,1,7.025,0.011,0.081,60.7,1,4.772,0.363,1.738,95,1,3.785,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1902470,1,67.5,1,0.674,0.000,0.000,1,7.023,0.011,0.081,60.7,1,4.771,0.363,1.738,95,1,3.785,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1904451,1,67.5,1,0.673,0.000,0.000,1,7.023,0.011,0.081,60.7,1,4.771,0.363,1.737,95,1,3.785,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1906481,1,67.5,1,0.673,0.000,0.000,1,7.024,0.011,0.081,60.7,1,4.770,0.363,1.737,95,1,3.785,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1908459,1,67.5,1,0.673,0.000,0.000,1,7.022,0.011,0.081,60.7,1,4.770,0.363,1.737,95,1,3.785,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1910488,1,67.5,1,0.673,0.000,0.000,1,7.022,0.011,0.081,60.7,1,4.770,0.363,1.737,95,1,3.785,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1912468,1,67.5,1,0.673,0.000,0.000,1,7.021,0.011,0.081,60.7,1,4.770,0.363,1.737,95,1,3.785,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1914449,1,67.5,1,0.673,0.000,0.000,1,7.021,0.011,0.081,60.7,1,4.770,0.363,1.736,95,1,3.785,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1916479,1,67.5,1,0.673,0.000,0.000,1,7.019,0.011,0.081,60.7,1,4.771,0.363,1.737,95,1,3.785,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1918459,1,67.5,1,0.673,0.000,0.000,1,7.020,0.011,0.081,60.7,1,4.771,0.363,1.736,95,1,3.785,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1920489,1,67.5,1,0.674,0.000,0.000,1,7.020,0.011,0.081,60.7,1,4.771,0.363,1.737,95,1,3.785,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1922469,1,67.5,1,0.674,0.000,0.000,1,7.019,0.011,0.081,60.7,1,4.771,0.363,1.737,95,1,3.785,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1924449,1,67.5,1,0.674,0.000,0.000,1,7.018,0.011,0.081,60.7,1,4.772,0.363,1.737,95,1,3.785,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1926479,1,67.5,1,0.675,0.000,0.000,1,7.019,0.011,0.081,60.7,1,4.772,0.363,1.738,95,1,3.785,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
DATA,1928459,1,67.5,1,0.674,0.000,0.000,1,7.017,0.011,0.081,60.7,1,4.772,0.363,1.738,95,1,3.785,45.3,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.000,-1.000,-1.0,-1.0
