
-­^m/	o^­Y/	/þLCD ID:5510
DATA,period_ms,real_hour_sin,real_hour_cos,lux,pv_v,pv_p,home_v,home_soc,load_p,car_soc,human_soc,pvsrc,hsrc,rigid,led,fan,qi,hchg,cchg,v2h
CTP ID:9147
DATA,328000,-0.253266,-0.967397,66.7,0.673,0.000,7.895,83.4,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,330000,-0.253406,-0.967360,66.7,0.673,0.000,7.894,83.4,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,332000,-0.253547,-0.967323,66.7,0.673,0.000,7.895,83.4,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,334000,-0.253688,-0.967286,66.7,0.673,0.000,7.895,83.5,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,336000,-0.253828,-0.967249,66.7,0.673,0.000,7.895,83.4,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,338000,-0.253969,-0.967212,66.7,0.673,0.000,7.895,83.4,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,340000,-0.254110,-0.967175,66.7,0.673,0.000,7.893,83.3,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,342000,-0.254250,-0.967138,66.7,0.673,0.000,7.894,83.4,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,344000,-0.254391,-0.967101,66.7,0.673,0.000,7.894,83.4,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,346000,-0.254532,-0.967064,66.7,0.673,0.000,7.892,83.3,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,348000,-0.254672,-0.967027,66.7,0.673,0.000,7.894,83.4,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,350000,-0.254813,-0.966990,66.7,0.672,0.000,7.891,83.2,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,352000,-0.254954,-0.966953,66.7,0.672,0.000,7.893,83.3,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,354000,-0.255094,-0.966916,66.7,0.673,0.000,7.893,83.3,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,356000,-0.255235,-0.966879,66.7,0.672,0.000,7.892,83.3,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,358000,-0.255376,-0.966842,66.7,0.673,0.000,7.894,83.4,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,360000,-0.255516,-0.966805,66.7,0.673,0.000,7.894,83.3,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,362000,-0.255657,-0.966768,66.7,0.672,0.000,7.893,83.3,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,364000,-0.255797,-0.966730,66.7,0.671,0.000,7.892,83.3,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,366000,-0.255938,-0.966693,66.7,0.671,0.000,7.891,83.2,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,368000,-0.256078,-0.966656,66.7,0.671,0.000,7.892,83.2,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,370000,-0.256219,-0.966619,66.7,0.672,0.000,7.892,83.2,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,372000,-0.256360,-0.966581,66.7,0.672,0.000,7.892,83.3,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,374000,-0.256500,-0.966544,66.7,0.672,0.000,7.892,83.3,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,376000,-0.256641,-0.966507,66.7,0.673,0.000,7.892,83.2,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,378000,-0.256782,-0.966469,66.7,0.673,0.000,7.892,83.3,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,380000,-0.256922,-0.966432,66.7,0.673,0.000,7.891,83.2,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
DATA,382000,-0.257063,-0.966395,66.7,0.673,0.000,7.890,83.1,1.751,93.3,75.0,0,1,1,0,0,0,0,0,0
